,BranchID,TrainID,StationID,CarID,Month,Day,Hour,Passenger_Count
8276,3,6546,114,4,10,2,14,8
8277,1,8843,49,4,3,6,20,37
8278,3,3248,121,3,4,5,19,6
8279,2,4349,57,4,4,2,22,33
8280,2,9647,97,6,8,1,10,18
8281,3,6350,120,6,11,6,10,8
8282,3,6553,128,5,11,2,2,11
8283,1,8752,22,3,5,6,20,47
8284,1,8748,51,2,7,6,11,17
8285,3,6546,143,6,10,2,3,22
8286,2,9647,80,2,3,4,14,9
8287,2,4647,72,7,10,6,12,13
8288,3,3546,128,5,6,1,14,30
8289,2,9552,66,6,7,6,22,15
8290,1,8751,16,2,3,2,14,20
8291,2,9649,98,5,10,5,11,30
8292,1,4749,33,3,2,2,22,3
8293,1,8751,25,1,6,1,19,34
8294,2,9555,65,5,10,3,8,44
8295,2,9549,84,4,1,4,5,14
8296,3,3350,121,2,4,2,8,39
8297,2,9552,89,1,5,1,8,45
8298,2,9947,72,6,11,6,20,27
8299,2,9650,89,7,7,1,17,45
8300,2,9553,54,2,1,1,16,32
8301,2,4551,100,4,8,2,1,48
8302,2,9654,88,7,5,2,2,44
8303,2,9546,65,2,3,5,5,30
8304,3,6547,108,5,3,4,22,32
8305,1,8748,27,6,11,2,1,34
8306,2,4349,72,7,10,6,5,28
8307,3,6345,151,1,9,4,18,6
8308,1,8747,33,1,3,4,10,33
8309,3,6345,128,1,9,3,5,35
8310,1,8845,33,5,4,1,19,25
8311,1,8841,42,6,5,3,6,36
8312,2,9947,54,6,3,6,22,45
8313,1,8747,51,1,1,6,18,5
8314,3,6349,105,2,1,4,13,27
8315,3,6546,129,4,5,3,14,48
8316,3,6548,149,4,8,5,12,8
8317,2,9555,74,6,1,3,20,43
8318,3,6348,121,7,4,6,22,26
8319,2,9550,62,4,9,5,22,8
8320,1,8749,16,1,2,2,9,48
8321,1,8843,43,6,5,5,20,27
8322,2,9947,97,4,5,2,0,41
8323,3,6548,108,1,11,6,13,14
8324,2,9549,74,1,7,4,3,32
8325,1,8752,14,6,2,1,3,15
8326,3,3548,112,4,4,6,18,30
8327,3,6347,124,5,2,3,12,29
8328,3,3546,137,2,2,1,2,45
8329,3,6546,120,5,7,5,0,1
8330,2,9647,71,3,2,1,7,5
8331,3,6345,127,5,10,1,1,9
8332,1,8845,46,1,6,3,16,12
8333,2,9645,90,5,7,1,11,32
8334,2,9947,101,2,8,6,11,41
8335,2,9645,91,2,8,4,17,21
8336,2,9546,64,6,7,1,3,23
8337,2,9958,98,1,11,6,10,21
8338,1,8745,29,1,5,1,3,25
8339,3,6350,121,4,1,2,12,7
8340,2,9548,59,7,6,4,19,2
8341,1,8748,17,5,2,1,14,34
8342,1,8841,4,6,2,4,1,29
8343,1,4847,22,1,7,1,0,28
8344,2,9553,66,6,11,3,16,34
8345,2,9552,177,2,11,1,5,25
8346,1,4847,44,4,11,6,2,37
8347,1,8745,46,6,2,3,2,9
8348,3,3548,120,7,9,6,15,15
8349,1,8750,31,2,11,5,21,27
8350,1,8749,23,3,11,3,2,39
8351,2,9649,74,6,3,2,14,9
8352,1,4749,18,7,5,3,4,3
8353,1,8841,37,1,10,3,16,33
8354,2,9551,56,3,9,3,18,17
8355,2,9553,81,1,5,3,14,5
8356,2,9548,76,5,9,5,1,20
8357,2,4647,100,1,11,6,18,32
8358,1,4749,46,6,6,4,2,15
8359,2,9550,71,1,11,5,6,7
8360,2,9654,74,1,6,5,9,46
8361,3,6544,120,2,3,5,12,44
8362,2,9553,59,3,11,4,12,10
8363,2,9550,98,4,10,4,7,45
8364,3,6542,127,5,1,3,16,17
8365,2,4349,71,3,8,1,18,27
8366,2,9648,94,2,2,3,6,43
8367,3,6348,149,6,10,2,21,18
8368,2,9958,64,1,4,5,7,8
8369,2,9958,61,1,8,5,1,14
8370,3,6548,133,5,6,1,13,24
8371,2,9645,62,1,3,3,11,32
8372,2,9546,91,2,5,1,1,15
8373,3,6551,106,5,1,6,2,2
8374,2,9654,76,6,3,2,9,14
8375,1,4749,27,7,6,5,9,33
8376,3,6347,127,6,2,2,4,11
8377,2,9549,57,2,3,2,3,45
8378,3,3350,188,7,5,3,21,28
8379,1,8845,44,6,4,2,11,40
8380,2,9947,90,1,5,3,21,24
8381,3,6546,105,3,2,5,11,40
8382,1,8752,27,5,8,4,7,13
8383,3,6350,115,2,9,2,17,45
8384,5,6846,164,7,8,2,16,5
8385,1,8749,11,3,3,4,9,21
8386,2,9553,80,7,4,4,12,49
8387,3,3350,111,5,1,4,22,45
8388,3,6542,112,4,1,3,8,26
8389,3,6551,121,1,4,1,6,27
8390,2,9552,97,6,6,6,5,19
8391,1,8749,31,2,6,3,5,36
8392,1,8845,29,4,11,3,19,3
8393,3,6553,121,6,9,1,11,17
8394,3,6551,115,4,10,1,9,47
8395,2,9958,62,6,2,6,7,47
8396,2,9645,88,7,5,6,9,1
8397,3,6350,105,4,8,5,4,38
8398,2,9958,55,2,5,6,18,20
8399,1,8748,42,4,4,2,18,16
8400,2,9652,98,1,2,3,19,20
8401,1,8751,622,5,5,4,10,42
8402,2,9947,62,4,10,3,14,4
8403,1,8754,27,6,11,1,18,27
8404,2,9551,78,6,2,5,16,18
8405,3,6352,137,3,8,5,14,46
8406,2,9551,89,5,4,2,1,19
8407,2,9552,62,7,9,5,3,16
8408,3,6347,106,1,7,5,5,46
8409,1,8748,46,7,11,5,4,5
8410,3,6542,128,1,6,3,22,14
8411,1,8748,29,2,1,6,5,10
8412,2,9548,177,7,5,5,16,25
8413,3,6547,106,7,10,6,17,39
8414,2,9549,100,6,5,1,22,44
8415,1,8843,11,5,5,6,21,48
8416,3,6351,138,5,4,3,10,10
8417,2,4647,58,7,4,2,9,37
8418,3,6542,131,1,10,4,21,3
8419,2,9654,68,5,6,3,16,30
8420,2,9553,65,6,6,5,2,42
8421,1,8745,44,6,11,3,20,2
8422,3,6549,133,1,2,5,15,11
8423,4,6746,157,3,2,6,7,7
8424,2,9648,90,1,3,6,12,8
8425,3,6547,129,3,11,3,5,10
8426,1,8745,40,1,4,1,16,26
8427,1,8747,18,2,3,5,1,22
8428,2,9546,76,5,9,1,8,27
8429,1,8752,39,6,1,1,16,18
8430,2,9649,57,5,10,2,8,42
8431,3,6352,121,7,5,1,6,13
8432,1,8754,39,5,6,6,13,10
8433,2,9958,88,3,5,4,15,25
8434,4,6750,155,5,10,3,8,13
8435,2,9647,91,7,7,2,12,21
8436,1,8852,16,1,6,4,14,31
8437,1,4749,14,2,6,3,3,18
8438,1,8751,40,1,4,6,0,21
8439,3,6350,131,1,4,6,14,21
8440,2,9552,176,4,4,2,3,43
8441,3,6551,110,7,1,5,20,24
8442,2,9645,57,1,5,3,1,11
8443,1,8845,19,6,5,1,3,33
8444,1,8749,4,1,9,5,15,11
8445,2,9551,90,3,11,2,0,13
8446,3,3248,116,6,4,5,13,31
8447,2,9645,80,2,7,3,8,30
8448,2,4551,91,2,9,4,20,22
8449,2,9552,56,5,3,1,10,13
8450,3,6350,137,5,7,6,18,34
8451,3,6347,114,2,9,5,21,5
8452,2,9652,79,4,10,3,13,38
8453,2,9650,99,5,10,4,7,48
8454,1,8750,16,5,9,1,18,49
8455,3,3546,133,1,6,2,19,49
8456,3,6553,105,5,1,1,18,28
8457,3,6350,151,2,8,3,11,18
8458,2,9555,80,4,9,6,3,1
8459,1,8847,16,2,8,1,0,38
8460,2,9648,64,6,7,5,15,36
8461,3,6548,106,5,3,1,1,10
8462,2,9645,85,3,2,2,14,1
8463,2,9645,76,5,10,1,0,30
8464,2,9647,78,2,10,2,16,37
8465,3,6352,105,4,4,4,1,16
8466,1,4749,25,4,10,5,17,29
8467,2,9546,98,6,5,1,13,5
8468,3,6351,128,5,6,2,1,49
8469,2,9645,58,1,4,3,13,6
8470,3,6350,133,7,3,6,2,24
8471,1,8847,11,7,1,3,20,3
8472,2,9552,64,7,7,2,7,44
8473,3,6553,190,7,1,3,18,39
8474,3,6548,124,2,4,5,12,38
8475,3,6352,131,6,5,5,9,39
8476,1,8752,37,5,9,2,15,23
8477,3,6547,136,7,2,1,4,5
8478,2,9549,177,3,7,3,14,38
8479,3,6352,114,6,6,5,19,29
8480,3,3548,121,6,6,2,2,17
8481,3,6352,151,6,2,2,15,20
8482,2,9647,177,4,1,4,9,28
8483,1,8750,1,2,10,1,0,43
8484,2,9650,54,2,3,3,11,18
8485,3,6553,133,4,6,4,12,41
8486,2,4349,100,2,2,5,4,38
8487,3,6549,143,6,5,2,1,26
8488,1,8745,17,7,3,5,13,9
8489,3,6350,149,1,4,3,1,36
8490,2,9550,177,7,7,5,10,27
8491,2,9546,61,1,4,3,0,3
8492,3,6549,105,3,3,6,20,28
8493,2,9546,176,1,2,3,7,42
8494,2,9553,61,1,5,2,22,16
8495,3,3248,105,4,8,6,1,23
8496,1,8750,622,5,8,5,10,42
8497,1,8754,16,7,1,2,9,46
8498,3,6347,115,2,7,6,5,28
8499,3,6351,145,4,2,5,20,3
8500,2,9645,79,4,3,1,19,20
8501,3,3548,115,3,3,6,2,2
8502,3,3350,124,4,10,2,4,14
8503,1,8754,20,4,4,5,15,12
8504,2,9645,177,7,5,6,17,38
8505,2,9647,85,7,10,1,2,6
8506,3,3546,106,1,6,4,6,48
8507,2,9648,62,2,9,1,16,5
8508,2,9553,78,4,4,1,16,15
8509,3,6551,116,3,7,1,19,32
8510,2,9652,56,6,7,3,14,11
8511,2,9553,100,7,5,2,0,29
8512,2,9654,58,4,10,2,4,13
8513,1,8843,30,5,1,6,10,17
8514,1,8841,10,2,8,2,3,34
8515,1,8748,24,6,9,2,4,42
8516,3,6349,116,1,9,1,19,24
8517,3,6546,145,4,8,2,6,7
8518,2,9649,89,1,8,4,10,45
8519,3,6349,138,1,1,4,10,33
8520,1,8747,39,6,6,4,14,24
8521,3,6548,134,7,3,5,16,40
8522,2,9648,66,6,4,1,3,12
8523,3,3350,120,5,1,5,18,46
8524,3,6549,120,2,2,5,15,34
8525,1,4847,39,3,3,3,21,11
8526,2,9552,98,3,5,3,15,38
8527,3,6553,111,7,7,5,16,36
8528,3,6351,133,6,5,5,22,41
8529,3,6352,116,7,8,1,17,30
8530,2,4647,56,6,3,2,0,16
8531,2,9647,61,5,9,1,4,47
8532,3,6352,106,6,2,5,19,10
8533,2,9654,80,3,10,3,20,46
8534,1,8748,4,1,9,5,18,34
8535,3,6542,116,4,7,4,0,33
8536,2,9551,74,2,8,3,12,10
8537,2,9552,54,6,10,1,20,14
8538,3,6548,115,3,8,5,18,12
8539,3,6551,112,4,4,1,15,21
8540,2,9551,61,6,11,4,7,43
8541,1,8750,43,6,7,6,5,15
8542,2,9654,78,1,6,5,21,49
8543,2,9652,59,4,9,4,10,18
8544,2,9546,78,7,2,4,16,23
8545,3,6553,137,7,8,2,16,39
8546,2,4349,81,2,5,1,4,39
8547,2,9546,80,6,2,4,14,42
8548,1,8748,11,1,3,1,19,35
8549,1,8750,46,2,10,3,8,48
8550,2,9649,99,3,7,4,20,38
8551,1,8845,16,5,2,5,6,14
8552,2,9958,80,4,7,4,1,25
8553,1,8750,30,1,7,5,20,29
8554,2,4551,58,4,10,3,20,28
8555,2,9652,91,1,2,4,9,2
8556,2,9549,68,6,3,1,3,15
8557,3,6350,116,7,11,6,6,14
8558,3,6350,145,1,3,4,22,28
8559,3,6542,134,2,11,4,10,37
8560,2,4349,86,6,7,5,16,34
8561,1,8843,25,5,4,5,2,24
8562,3,6352,149,5,3,3,12,45
8563,1,8841,11,2,7,2,20,21
8564,3,3248,120,1,8,5,22,27
8565,1,8751,29,1,8,2,9,49
8566,1,8845,23,1,9,1,18,29
8567,1,8841,22,7,1,2,7,15
8568,3,3350,114,3,7,6,3,34
8569,1,8748,33,4,7,3,4,24
8570,3,6347,136,1,11,4,7,7
8571,3,6347,151,3,2,3,22,37
8572,2,4647,85,4,1,4,8,37
8573,3,6347,188,1,2,6,5,29
8574,3,6542,120,1,2,2,11,27
8575,2,9958,68,4,7,4,5,38
8576,2,4349,88,4,10,4,4,9
8577,2,4551,78,6,5,5,11,25
8578,3,6350,112,2,8,1,13,37
8579,3,6542,133,6,1,6,2,44
8580,1,8843,51,4,2,3,2,34
8581,2,9549,98,2,6,5,18,29
8582,3,6544,118,1,7,3,20,29
8583,3,6544,145,7,10,3,15,45
8584,3,6542,136,3,10,3,10,17
8585,2,9649,71,4,8,6,6,33
8586,1,8754,10,7,5,3,4,1
8587,3,6548,112,2,1,4,0,48
8588,2,4551,55,1,11,2,2,12
8589,2,4551,76,2,10,5,20,3
8590,3,6542,115,5,10,6,16,42
8591,2,9551,64,3,10,1,12,6
8592,2,4647,55,2,7,5,19,34
8593,2,9548,94,1,4,6,6,8
8594,1,8749,51,5,1,5,0,31
8595,2,9548,86,1,1,1,5,12
8596,1,4847,29,2,1,2,12,35
8597,1,8845,11,2,3,1,10,8
8598,1,8747,17,2,6,5,12,36
8599,3,3548,134,5,9,1,3,11
8600,1,8841,24,7,10,3,7,27
8601,3,6345,115,5,11,5,11,22
8602,1,4847,33,2,1,3,16,26
8603,3,3350,110,5,7,5,13,37
8604,2,9548,100,6,3,4,4,6
8605,2,9650,55,1,11,6,1,36
8606,2,9550,83,4,11,5,13,3
8607,3,6549,145,3,6,5,18,44
8608,3,6351,124,1,10,4,18,21
8609,2,9550,74,3,3,4,11,13
8610,3,6547,111,6,8,3,3,47
8611,3,6345,111,3,6,6,2,36
8612,3,6349,115,1,6,2,14,20
8613,3,6551,151,4,9,5,16,15
8614,2,9648,61,3,1,6,2,47
8615,1,8852,46,7,6,4,11,35
8616,1,8745,20,4,5,1,10,14
8617,2,9553,55,3,1,5,6,35
8618,2,9546,55,5,4,6,14,15
8619,3,6349,131,6,4,4,18,28
8620,1,8752,29,4,11,6,13,47
8621,2,9947,88,2,7,2,13,2
8622,1,4749,20,6,10,3,16,49
8623,1,8852,40,7,7,4,3,46
8624,1,8843,37,7,6,4,17,47
8625,3,6349,143,6,3,5,6,33
8626,3,6549,129,6,1,1,10,48
8627,1,4847,27,5,10,6,16,25
8628,2,9645,71,2,1,5,22,40
8629,3,3548,136,7,9,1,9,38
8630,2,9553,72,7,2,2,21,39
8631,3,6549,138,6,1,6,5,15
8632,3,6351,190,7,8,1,1,46
8633,2,9553,64,7,10,1,12,6
8634,3,6542,188,2,5,6,8,9
8635,2,9548,88,2,1,5,22,6
8636,3,3546,114,2,4,4,21,11
8637,1,8748,9,2,11,3,0,49
8638,1,8748,20,2,8,1,13,13
8639,3,6349,149,6,9,5,19,46
8640,3,6553,108,5,5,2,13,48
8641,1,8750,40,3,8,5,4,14
8642,3,6349,112,6,8,6,13,1
8643,3,6547,140,6,9,6,17,27
8644,3,3546,140,4,9,4,2,43
8645,3,3248,124,2,11,2,5,45
8646,1,4749,49,7,9,4,1,44
8647,3,6348,140,4,7,3,9,27
8648,2,9645,72,3,5,3,5,20
8649,3,6548,188,7,8,5,21,9
8650,3,3248,128,7,9,4,9,21
8651,2,9645,98,3,10,4,5,9
8652,2,9947,177,2,11,3,6,14
8653,3,6546,140,3,10,1,8,24
8654,1,8751,37,5,1,1,22,26
8655,3,6544,138,4,9,3,4,47
8656,2,9548,62,6,1,6,22,40
8657,3,6551,134,1,7,5,17,4
8658,1,8845,14,7,3,1,0,7
8659,3,6350,143,2,3,5,14,43
8660,3,6553,115,6,7,4,8,1
8661,1,8847,14,7,6,1,3,20
8662,1,8754,37,3,7,5,13,20
8663,2,9947,89,2,3,4,14,36
8664,3,3548,143,5,8,2,17,30
8665,3,3548,116,5,7,1,8,5
8666,3,6542,190,6,3,5,2,44
8667,2,4349,85,6,11,2,10,18
8668,2,4349,83,4,7,1,20,21
8669,2,9649,85,6,2,6,18,24
8670,1,8845,24,6,9,5,9,17
8671,2,9650,65,2,3,4,4,5
8672,1,8845,10,2,11,1,19,21
8673,1,8747,29,1,4,4,12,11
8674,3,6348,188,4,9,3,19,37
8675,1,8754,4,7,2,3,7,44
8676,3,6348,114,6,9,6,11,45
8677,2,9548,72,3,3,3,9,13
8678,2,4349,176,2,10,1,19,10
8679,3,6553,149,5,3,6,11,46
8680,1,4749,1,2,9,3,21,10
8681,3,6549,110,4,6,6,8,4
8682,1,4749,29,4,7,3,7,33
8683,2,9648,74,3,9,2,0,49
8684,2,9649,86,6,5,5,6,42
8685,3,3248,114,1,10,6,18,11
8686,1,8752,40,1,11,5,5,6
8687,2,4349,84,4,1,5,0,9
8688,4,6757,155,2,11,3,11,37
8689,2,9550,59,6,2,5,18,23
8690,3,6544,105,2,10,4,5,26
8691,2,4551,99,1,11,1,22,17
8692,3,6549,115,4,5,4,12,35
8693,2,4349,56,3,6,5,17,36
8694,1,8847,17,2,4,2,0,49
8695,1,8852,22,5,5,2,14,48
8696,2,9647,84,1,6,3,6,13
8697,1,8745,33,3,7,1,12,13
8698,2,9548,57,4,9,2,2,10
8699,2,9546,90,1,7,3,21,11
8700,2,9551,66,3,10,5,18,15
8701,2,9551,79,3,4,6,9,41
8702,1,8747,14,4,7,4,15,25
8703,1,8750,29,4,2,6,18,7
8704,2,9654,89,3,8,4,0,22
8705,2,9551,94,7,11,5,1,30
8706,1,8751,9,7,11,3,6,35
8707,2,9551,84,5,1,6,9,3
8708,3,6351,121,6,7,1,16,20
8709,3,6345,131,2,3,3,9,23
8710,3,6548,105,6,2,6,20,20
8711,2,9958,71,5,9,4,10,16
8712,2,9650,66,1,5,6,21,47
8713,3,3548,151,2,4,6,1,21
8714,2,9553,84,5,4,2,4,38
8715,3,3546,127,3,11,6,8,22
8716,1,4847,19,1,5,3,7,22
8717,2,9958,78,7,8,5,11,46
8718,2,4647,74,6,11,1,4,5
8719,1,8847,19,7,1,3,22,30
8720,3,6549,116,3,9,1,7,12
8721,1,8841,40,7,7,3,11,3
8722,2,9650,57,2,10,2,1,40
8723,1,8750,14,7,1,6,3,25
8724,3,6349,128,6,10,3,13,4
8725,3,6549,127,4,3,3,9,35
8726,2,9650,61,2,8,3,16,24
8727,3,6547,131,5,1,4,7,37
8728,2,9546,68,3,5,1,18,28
8729,3,6349,140,1,3,1,20,45
8730,2,9647,100,2,7,2,5,45
8731,2,4349,64,7,3,2,13,7
8732,1,4749,43,4,2,6,1,47
8733,1,8843,29,3,1,6,1,22
8734,1,8748,23,5,10,2,10,47
8735,1,8747,19,2,5,5,11,7
8736,3,6350,106,1,7,5,21,8
8737,1,8747,44,5,6,2,20,36
8738,2,9647,68,7,9,3,0,28
8739,2,9648,59,7,11,1,6,14
8740,3,6542,108,2,4,6,4,11
8741,3,6544,128,2,4,3,16,24
8742,1,8847,22,3,1,1,19,43
8743,1,8841,43,6,1,2,2,11
8744,1,8843,22,2,5,2,2,20
8745,2,4349,79,2,11,5,17,42
8746,3,6349,134,5,8,1,1,15
8747,1,4749,40,4,8,4,21,37
8748,2,9649,72,6,4,2,6,31
8749,2,9650,68,2,8,3,18,34
8750,3,6548,190,7,10,3,13,12
8751,2,9958,89,3,8,3,17,2
8752,2,9645,78,5,6,5,12,6
8753,3,6542,129,2,6,4,22,30
8754,2,9552,68,4,11,6,0,37
8755,2,9549,56,3,9,2,9,14
8756,2,4647,98,7,9,5,5,29
8757,3,6351,108,6,7,3,3,30
8758,1,8852,11,7,11,1,10,12
8759,2,9647,99,6,10,6,19,42
8760,1,8749,27,5,10,6,3,31
8761,1,8845,17,7,4,2,19,33
8762,2,9553,89,6,8,5,21,26
8763,3,6542,143,1,6,1,11,2
8764,3,6348,151,7,9,6,20,40
8765,2,9552,61,5,9,1,11,36
8766,2,9549,71,1,6,4,15,34
8767,2,9549,79,3,7,6,17,29
8768,1,8749,10,3,4,1,12,40
8769,2,9647,54,2,1,2,16,12
8770,2,4647,64,5,11,4,16,28
8771,2,9652,97,1,9,1,7,47
8772,3,3350,143,6,6,3,22,38
8773,2,9947,71,2,4,4,19,40
8774,3,6546,112,5,7,1,17,28
8775,2,4647,68,2,7,1,12,48
8776,2,9647,98,5,3,1,2,27
8777,1,8751,42,3,8,2,11,9
8778,1,8745,23,1,1,5,22,14
8779,3,3548,127,4,2,4,6,7
8780,1,4847,31,7,9,4,22,22
8781,3,6351,129,5,11,1,22,10
8782,3,6542,138,6,2,4,4,20
8783,2,9947,56,2,8,4,8,38
8784,2,9647,176,4,11,6,16,24
8785,3,6548,118,1,2,3,12,34
8786,1,8845,27,6,8,5,2,9
8787,3,6348,105,6,9,1,20,2
8788,2,4551,56,6,11,6,19,33
8789,2,9652,177,2,3,4,20,42
8790,2,9548,64,6,6,5,14,45
8791,3,6345,118,1,5,4,8,24
8792,3,6345,143,7,7,5,7,9
8793,2,9546,100,3,1,3,6,45
8794,3,6551,188,4,6,3,4,26
8795,3,3546,112,3,1,5,6,30
8796,3,6549,136,5,11,2,13,7
8797,1,8749,24,2,10,1,19,44
8798,2,9654,100,4,11,6,3,17
8799,2,9552,88,6,5,3,7,13
8800,2,9550,55,7,1,1,14,18
8801,2,4647,62,4,9,4,22,13
8802,2,9546,97,1,2,3,16,17
8803,1,8749,30,6,6,6,12,30
8804,2,9647,55,4,4,4,5,32
8805,3,6546,111,5,9,1,2,11
8806,2,4551,80,4,1,6,11,39
8807,1,8750,10,3,9,6,8,19
8808,3,6352,140,6,5,2,10,28
8809,2,9652,74,6,7,1,6,2
8810,3,6547,145,7,10,5,17,29
8811,3,6345,124,3,8,5,6,11
8812,2,9551,100,3,3,5,14,29
8813,5,6846,162,3,11,5,22,46
8814,1,4749,10,6,10,4,4,30
8815,3,3546,105,7,6,6,4,34
8816,3,6553,112,2,7,1,4,39
8817,3,6348,129,5,1,5,5,41
8818,2,9649,64,1,8,1,14,32
8819,3,6349,188,6,10,3,10,9
8820,1,4847,17,3,11,4,15,3
8821,2,9546,101,7,11,2,0,9
8822,2,9549,59,7,7,3,22,34
8823,1,8847,51,3,8,4,15,32
8824,3,6348,131,4,9,3,7,10
8825,3,6547,188,2,11,4,22,8
8826,2,9947,79,1,4,1,15,20
8827,3,3350,127,2,1,2,5,13
8828,3,6546,188,4,9,5,4,9
8829,3,6352,143,2,10,1,13,29
8830,1,8752,43,4,8,3,21,29
8831,1,8847,29,6,9,6,1,25
8832,2,9947,98,3,4,5,16,48
8833,3,3546,121,4,6,5,13,3
8834,3,6553,110,5,10,2,5,40
8835,2,9652,76,1,10,4,15,3
8836,3,6553,151,4,7,5,15,16
8837,2,9549,58,1,6,2,22,22
8838,2,9648,57,6,11,6,13,12
8839,2,4349,99,4,4,4,21,9
8840,2,9549,88,7,3,4,6,29
8841,3,6347,149,6,9,5,17,45
8842,1,4749,22,4,10,4,17,40
8843,2,9645,86,2,8,4,13,29
8844,2,9552,80,1,11,5,15,15
8845,2,9550,91,6,4,5,14,8
8846,1,8847,43,5,3,6,7,42
8847,2,9947,176,5,4,6,5,2
8848,3,3548,190,7,7,2,6,8
8849,1,8747,40,3,2,6,17,28
8850,3,6551,127,5,4,2,11,9
8851,3,6349,108,3,7,3,0,10
8852,2,9947,80,2,5,4,13,42
8853,2,9649,62,3,7,2,8,37
8854,3,6347,112,7,5,1,5,37
8855,3,6548,120,3,6,6,8,22
8856,1,8750,19,7,2,1,0,12
8857,1,8754,42,2,5,4,0,23
8858,1,8841,51,5,10,5,6,19
8859,2,9652,54,3,10,2,4,49
8860,3,6546,116,5,8,2,19,10
8861,2,9648,78,7,11,2,14,20
8862,1,8754,51,3,10,2,9,46
8863,1,8750,25,6,1,2,8,8
8864,3,6544,106,6,8,6,0,16
8865,3,6547,110,3,9,1,5,1
8866,3,6345,105,7,10,3,1,31
8867,3,6549,149,5,5,6,2,31
8868,3,3350,118,3,11,3,16,31
8869,1,4847,37,3,4,2,15,16
8870,2,9647,65,5,8,1,10,4
8871,3,6349,114,2,11,1,6,10
8872,2,9649,54,1,11,3,18,21
8873,3,3546,190,2,8,1,4,30
8874,1,8751,51,7,11,1,3,29
8875,2,9648,84,6,10,5,5,13
8876,2,9548,56,1,9,3,13,1
8877,3,3546,151,5,1,1,10,45
8878,2,9649,91,5,7,1,8,3
8879,2,4349,59,5,7,6,14,18
8880,1,8752,24,4,9,1,12,23
8881,2,9546,86,5,7,1,8,6
8882,3,6542,110,4,6,4,10,36
8883,3,6553,127,5,6,1,11,31
8884,2,9553,58,6,3,3,7,11
8885,3,6349,120,4,1,5,12,5
8886,2,9947,99,3,1,3,4,38
8887,1,8751,22,1,5,2,15,12
8888,2,4647,79,6,6,4,7,1
8889,2,9958,54,2,9,4,21,5
8890,3,3548,145,7,10,3,14,39
8891,2,9553,97,7,2,1,4,10
8892,1,8751,43,5,8,4,5,14
8893,2,9947,94,1,10,6,17,42
8894,1,8852,44,2,8,3,22,3
8895,3,6348,112,5,10,2,10,23
8896,1,8749,22,7,1,3,18,32
8897,4,6753,155,6,10,1,10,27
8898,2,9550,78,3,7,1,8,34
8899,1,8748,37,6,2,3,16,14
8900,2,4551,64,6,4,1,1,9
8901,1,8745,49,7,2,5,3,48
8902,3,6350,108,4,11,5,21,31
8903,1,8748,31,5,7,5,18,1
8904,3,6547,149,6,7,3,4,39
8905,2,9546,71,2,3,6,12,16
8906,1,8749,42,4,1,3,21,28
8907,2,9648,176,7,11,1,4,20
8908,2,9546,72,6,9,4,12,6
8909,2,9549,85,4,9,3,17,42
8910,3,6345,145,3,10,4,12,22
8911,2,9654,177,4,1,2,8,34
8912,2,9551,62,5,5,4,3,14
8913,2,9550,97,3,6,1,18,21
8914,1,8750,42,4,5,3,22,5
8915,3,6349,110,6,5,3,11,39
8916,3,6348,110,5,11,2,0,22
8917,2,9652,78,1,9,2,10,9
8918,1,8841,14,3,1,6,22,38
8919,3,6544,140,7,7,3,0,28
8920,2,9546,59,5,4,5,13,34
8921,2,9553,90,5,1,4,9,36
8922,2,9552,85,5,1,6,14,32
8923,2,9551,55,3,6,6,3,37
8924,1,8750,18,5,1,6,8,12
8925,2,9650,98,1,8,6,21,31
8926,3,6553,116,5,10,1,7,49
8927,3,6350,136,7,3,2,11,7
8928,3,3350,133,2,8,6,20,27
8929,2,9550,72,5,1,3,10,36
8930,3,6347,128,1,5,2,16,30
8931,2,9648,89,3,11,3,6,36
8932,1,8852,39,4,9,5,18,17
8933,1,8752,46,5,1,3,16,24
8934,3,3546,120,4,7,1,5,5
8935,1,8750,49,2,9,3,8,40
8936,3,6544,112,2,11,5,8,31
8937,2,9551,81,3,6,3,6,46
8938,1,8852,18,3,6,4,5,14
8939,2,9553,88,4,7,5,18,9
8940,2,9652,58,4,9,4,2,19
8941,2,9654,65,5,1,4,22,43
8942,1,8745,24,6,8,2,4,25
8943,2,4349,58,5,5,1,4,15
8944,2,9650,59,4,10,3,5,27
8945,3,6350,114,6,3,4,14,44
8946,1,8847,40,6,5,1,19,34
8947,2,9654,71,1,6,2,14,16
8948,1,8750,20,3,3,1,21,1
8949,1,8747,27,4,10,1,17,16
8950,3,6347,110,7,1,3,2,49
8951,3,6551,105,6,4,6,9,35
8952,1,8747,20,1,7,6,4,9
8953,2,4551,94,1,5,6,9,16
8954,2,9649,68,6,7,1,6,21
8955,1,8745,9,3,8,4,5,13
8956,3,3248,108,7,7,2,17,29
8957,3,3546,116,3,8,4,9,4
8958,3,3548,108,1,11,6,11,6
8959,1,8845,40,5,2,5,0,32
8960,2,9958,90,4,10,6,19,39
8961,3,3548,105,5,9,1,7,1
8962,2,4551,72,1,7,2,11,40
8963,1,8750,37,6,1,3,4,8
8964,1,8754,30,1,3,4,20,26
8965,2,9650,83,7,3,3,5,5
8966,3,6542,124,3,6,2,16,35
8967,3,3548,128,3,11,2,22,34
8968,2,9552,71,3,3,6,12,19
8969,2,9648,79,7,7,1,18,33
8970,2,9555,58,7,11,2,13,1
8971,3,6551,118,3,8,6,19,28
8972,1,8751,46,4,11,1,16,11
8973,1,4847,30,7,2,4,18,23
